scenario,seed,sensor,ablation,tp,tn,fp,fn,accuracy,precision,recall,f1,fpr,fnr,specificity,balanced_accuracy,mcc,reward
medium,42,sensor_508_multivar_labeled,without_dropout,97,1624,22,198,0.8866563626996393,0.8151260504201681,0.3288135593220339,0.4685990338164251,0.0133657351154313,0.6711864406779661,0.9866342648845686,0.6577239121033013,0.4720693376930446,0.4304459670654835
medium,42,sensor_509_multivar_labeled,full,912,9630,931,1372,0.820708446866485,0.4948453608247423,0.3992994746059544,0.441967530894112,0.0881545308209449,0.6007005253940455,0.9118454691790552,0.6555724718925048,0.3393632662495133,0.3840865823257536
medium,42,sensor_509_multivar_labeled,without_spike,914,9564,997,1370,0.8157259634098871,0.478283621140764,0.4001751313485114,0.435756853396901,0.094403939020926,0.5998248686514887,0.905596060979074,0.6528855961637927,0.3285316837939974,0.3784452727021809
medium,42,sensor_509_multivar_labeled,without_drift,920,9577,984,1364,0.8172051381860647,0.4831932773109244,0.4028021015761821,0.4393505253104107,0.0931729949815358,0.5971978984238179,0.906827005018464,0.6548145532973231,0.3331811092282811,0.3817100589610245
medium,42,sensor_509_multivar_labeled,without_flat,1266,8874,1687,1018,0.7894122226547294,0.428716559431087,0.5542907180385289,0.4834829100630132,0.1597386611116371,0.4457092819614711,0.8402613388883629,0.6972760284634458,0.3585346267964884,0.4321881427434139
medium,42,sensor_509_multivar_labeled,without_dropout,1174,9566,995,1110,0.8361230050603348,0.541263254956201,0.5140105078809106,0.5272849764203907,0.094214563014866,0.4859894921190893,0.905785436985134,0.7098979724330223,0.4284545425065067,0.4632494236953925
medium,42,sensor_510_multivar_labeled,full,389,8315,357,555,0.9051580698835274,0.5214477211796247,0.4120762711864407,0.4603550295857988,0.0411669741697416,0.5879237288135594,0.9588330258302584,0.6854546485083495,0.4125552587631418,0.4048831054295111
medium,42,sensor_510_multivar_labeled,without_spike,355,8309,363,589,0.9009983361064892,0.4944289693593314,0.3760593220338983,0.4271961492178099,0.0418588560885608,0.6239406779661016,0.9581411439114392,0.6671002329726687,0.3783068977723894,0.3750345235532276
medium,42,sensor_510_multivar_labeled,without_drift,390,8312,360,554,0.9049500831946756,0.52,0.413135593220339,0.4604486422668241,0.0415129151291512,0.586864406779661,0.9584870848708488,0.6858113390455938,0.4123379859559089,0.4049912754732573
medium,42,sensor_510_multivar_labeled,without_flat,433,7868,804,511,0.8632487520798668,0.3500404203718674,0.4586864406779661,0.397065566254012,0.0927121771217712,0.5413135593220338,0.9072878228782288,0.6829871317780974,0.3252484475182645,0.3595202823612982
medium,42,sensor_510_multivar_labeled,without_dropout,392,8323,349,552,0.906301996672213,0.5290148448043185,0.4152542372881356,0.4652818991097923,0.0402444649446494,0.5847457627118644,0.9597555350553506,0.6875048861717431,0.418403136988937,0.40928090601203
medium,42,sensor_511_multivar_labeled,full,166,3482,67,346,0.898300911105639,0.7124463519313304,0.32421875,0.4456375838926174,0.0188785573400958,0.67578125,0.9811214426599042,0.6526700963299521,0.4358208770895014,0.4027816348073678
medium,42,sensor_511_multivar_labeled,without_spike,325,2855,694,187,0.7830583600098497,0.3189401373895976,0.634765625,0.4245591116917047,0.1955480417018878,0.365234375,0.8044519582981121,0.7196087916490561,0.3362799710061549,0.4097675041995179
medium,42,sensor_511_multivar_labeled,without_drift,163,3482,67,349,0.897562176803743,0.7086956521739131,0.318359375,0.4393530997304581,0.0188785573400958,0.681640625,0.9811214426599042,0.6497404088299521,0.4300678683714976,0.3976331994707835
medium,42,sensor_511_multivar_labeled,without_flat,203,3460,89,309,0.9019945826151194,0.6952054794520548,0.396484375,0.5049751243781094,0.0250774866159481,0.603515625,0.974922513384052,0.685703444192026,0.4772362669910016,0.4479571917263626
medium,42,sensor_511_multivar_labeled,without_dropout,7,3547,2,505,0.8751539029795616,0.7777777777777778,0.013671875,0.0268714011516314,0.0005635390250774,0.986328125,0.9994364609749226,0.5065541679874612,0.0925293627504636,0.1328040057823931
medium,777,sensor_501_multivar_labeled,full,23,1466,33,223,0.8532951289398281,0.4107142857142857,0.0934959349593495,0.152317880794702,0.0220146764509673,0.9065040650406504,0.9779853235490328,0.5357406292541911,0.1411405228188516,0.1559975020574668
medium,777,sensor_501_multivar_labeled,without_spike,25,1449,50,221,0.8446991404011461,0.3333333333333333,0.1016260162601626,0.1557632398753894,0.0333555703802535,0.8983739837398373,0.9666444296197464,0.5341352229399545,0.1171418941007301,0.1472457057839486
medium,777,sensor_501_multivar_labeled,without_drift,23,1466,33,223,0.8532951289398281,0.4107142857142857,0.0934959349593495,0.152317880794702,0.0220146764509673,0.9065040650406504,0.9779853235490328,0.5357406292541911,0.1411405228188516,0.1559975020574668
medium,777,sensor_501_multivar_labeled,without_flat,23,1477,22,223,0.8595988538681948,0.5111111111111111,0.0934959349593495,0.1580756013745704,0.0146764509673115,0.9065040650406504,0.9853235490326884,0.539409741996019,0.1730498550034455,0.1743818226762971
medium,777,sensor_501_multivar_labeled,without_dropout,97,1342,157,149,0.8246418338108883,0.3818897637795275,0.3943089430894309,0.388,0.104736490993996,0.6056910569105691,0.895263509006004,0.6447862260477175,0.2857392718485335,0.3397024983943587
medium,777,sensor_502_multivar_labeled,full,7,1770,118,52,0.9126861838726246,0.056,0.1186440677966101,0.0760869565217391,0.0625,0.8813559322033898,0.9375,0.528072033898305,0.039264645725534,0.0719823507737656
medium,777,sensor_502_multivar_labeled,without_spike,1,1748,140,58,0.8983050847457628,0.0070921985815602,0.0169491525423728,0.01,0.0741525423728813,0.9830508474576272,0.9258474576271186,0.4713983050847457,-0.0378338325200532,0.0032333213126577
medium,777,sensor_502_multivar_labeled,without_drift,7,1770,118,52,0.9126861838726246,0.056,0.1186440677966101,0.0760869565217391,0.0625,0.8813559322033898,0.9375,0.528072033898305,0.039264645725534,0.0719823507737656
medium,777,sensor_502_multivar_labeled,without_flat,7,1750,138,52,0.9024139702105805,0.0482758620689655,0.1186440677966101,0.0686274509803921,0.073093220338983,0.8813559322033898,0.926906779661017,0.5227754237288136,0.0297414451763399,0.066407630556606
medium,777,sensor_502_multivar_labeled,without_dropout,7,1801,87,52,0.928608115048793,0.0744680851063829,0.1186440677966101,0.0915032679738562,0.0460805084745762,0.8813559322033898,0.9539194915254238,0.536281779661017,0.0580288470093339,0.0833318528457181
medium,777,sensor_505_multivar_labeled,full,6,1827,42,106,0.9252902574457345,0.125,0.0535714285714285,0.075,0.0224719101123595,0.9464285714285714,0.9775280898876404,0.5155497592295345,0.0467122493852934,0.0663242375601926
medium,777,sensor_505_multivar_labeled,without_spike,2,1817,52,110,0.9182231196365472,0.037037037037037,0.0178571428571428,0.0240963855421686,0.0278223649010165,0.9821428571428572,0.9721776350989834,0.4950173889780631,-0.0141339289826169,0.0189738354165726
medium,777,sensor_505_multivar_labeled,without_drift,6,1831,38,106,0.9273094396769308,0.1363636363636363,0.0535714285714285,0.0769230769230769,0.0203317281968967,0.9464285714285714,0.9796682718031032,0.5166198501872659,0.0520930293767729,0.0691081858216689
medium,777,sensor_505_multivar_labeled,without_flat,17,1806,63,95,0.9202423018677436,0.2125,0.1517857142857142,0.1770833333333333,0.0337078651685393,0.8482142857142857,0.9662921348314608,0.5590389245585875,0.1385307047509426,0.1537274277688603
medium,777,sensor_505_multivar_labeled,without_dropout,6,1835,34,106,0.9293286219081272,0.15,0.0535714285714285,0.0789473684210526,0.0181915462814339,0.9464285714285714,0.981808453718566,0.5176899411449973,0.0580934651970865,0.0722785897327588
medium,777,sensor_506_multivar_labeled,full,223,4878,60,568,0.8903822656659103,0.7879858657243817,0.281921618204804,0.4152700186219739,0.0121506682867557,0.718078381795196,0.9878493317132442,0.6348854749590241,0.4294641628540453,0.3884308068713111
medium,777,sensor_506_multivar_labeled,without_spike,217,4875,63,574,0.8888113108744982,0.775,0.2743362831858407,0.4052287581699346,0.0127582017010935,0.7256637168141593,0.9872417982989063,0.6307890407423735,0.4185310809436683,0.3796280059621134
medium,777,sensor_506_multivar_labeled,without_drift,456,3426,1512,335,0.6776051666957584,0.2317073170731707,0.5764854614412137,0.330554548749547,0.3061968408262454,0.4235145385587863,0.6938031591737546,0.6351443103074841,0.1963483846496452,0.3258315988480113
medium,777,sensor_506_multivar_labeled,without_flat,433,4322,616,358,0.8299877814627334,0.4127740705433746,0.5474083438685209,0.4706521739130434,0.1247468610773592,0.4525916561314791,0.8752531389226408,0.7113307413955808,0.377003850810221,0.425457405895196
medium,777,sensor_506_multivar_labeled,without_dropout,64,4933,5,727,0.8722290102984814,0.927536231884058,0.0809102402022756,0.1488372093023256,0.0010125556905629,0.9190897597977244,0.998987444309437,0.5399488422558563,0.2526767120058554,0.2302789954602816
medium,777,sensor_507_multivar_labeled,full,45,1866,42,44,0.956935403104657,0.5172413793103449,0.5056179775280899,0.5113636363636364,0.0220125786163522,0.4943820224719101,0.9779874213836478,0.7418026994558689,0.4888763398263321,0.4571839786569798
medium,777,sensor_507_multivar_labeled,without_spike,44,1866,42,45,0.956434651977967,0.5116279069767442,0.4943820224719101,0.5028571428571429,0.0220125786163522,0.5056179775280899,0.9779874213836478,0.736184721927779,0.4801604841859926,0.4491432492121637
medium,777,sensor_507_multivar_labeled,without_drift,44,1866,42,45,0.956434651977967,0.5116279069767442,0.4943820224719101,0.5028571428571429,0.0220125786163522,0.5056179775280899,0.9779874213836478,0.736184721927779,0.4801604841859926,0.4491432492121637
medium,777,sensor_507_multivar_labeled,without_flat,7,1907,1,82,0.9584376564847272,0.875,0.0786516853932584,0.1443298969072165,0.000524109014675,0.9213483146067416,0.999475890985325,0.5390637881892917,0.2552267295908751,0.2197415483247574
medium,777,sensor_507_multivar_labeled,without_dropout,9,1907,1,80,0.9594391587381071,0.9,0.1011235955056179,0.1818181818181818,0.000524109014675,0.898876404494382,0.999475890985325,0.5502997432454715,0.2940905156414869,0.2471028495683997
medium,777,sensor_508_multivar_labeled,full,5,1617,6,313,0.8356517259144771,0.4545454545454545,0.0157232704402515,0.0303951367781155,0.0036968576709796,0.9842767295597484,0.9963031423290204,0.506013206384636,0.0592971647507188,0.0862069250969476
medium,777,sensor_508_multivar_labeled,without_spike,0,1614,9,318,0.8315301391035549,0.0,0.0,0.0,0.0055452865064695,1.0,0.9944547134935304,0.4972273567467652,-0.0302114794953984,-0.0005545286506469
medium,777,sensor_508_multivar_labeled,without_drift,1,1616,7,317,0.8330757341576507,0.125,0.0031446540880503,0.0061349693251533,0.0043130006161429,0.9968553459119496,0.9956869993838572,0.4994158267359537,-0.0067496860326276,0.0220228323611198
medium,777,sensor_508_multivar_labeled,without_flat,5,1618,5,313,0.8361669242658424,0.5,0.0157232704402515,0.0304878048780487,0.0030807147258163,0.9842767295597484,0.9969192852741836,0.5063212778572176,0.0653606796012979,0.0931284218546157
medium,777,sensor_508_multivar_labeled,without_dropout,8,1621,2,310,0.839258114374034,0.8,0.0251572327044025,0.048780487804878,0.0012322858903265,0.9748427672955976,0.9987677141096736,0.511962473407038,0.1236894516041115,0.1493751607344832
medium,777,sensor_509_multivar_labeled,full,175,11488,602,580,0.9079797586609576,0.2252252252252252,0.2317880794701986,0.2284595300261096,0.049793217535153,0.7682119205298014,0.950206782464847,0.5909974309675229,0.1795633062227629,0.2011476743830774
medium,777,sensor_509_multivar_labeled,without_spike,125,11528,562,630,0.907201245620864,0.1819505094614265,0.1655629139072847,0.1733703190013869,0.0464846980976013,0.8344370860927153,0.9535153019023986,0.5595391079048417,0.1244828454767035,0.1503296243322634
medium,777,sensor_509_multivar_labeled,without_drift,174,11488,602,581,0.9079019073569482,0.2242268041237113,0.2304635761589404,0.2273024167210973,0.049793217535153,0.7695364238410596,0.950206782464847,0.5903351793118937,0.1783639282472604,0.2000798592372173
medium,777,sensor_509_multivar_labeled,without_flat,122,11653,437,633,0.916699104710004,0.2182468694096601,0.1615894039735099,0.1856925418569253,0.0361455748552522,0.83841059602649,0.9638544251447476,0.5627219145591288,0.1446188051364414,0.1611609379535932
medium,777,sensor_509_multivar_labeled,without_dropout,167,11719,371,588,0.9253405994550408,0.3104089219330855,0.2211920529801324,0.2583139984532095,0.0306865177832919,0.7788079470198676,0.969313482216708,0.5952527675984203,0.223679913886002,0.2260916017096177
medium,777,sensor_510_multivar_labeled,full,301,8214,324,777,0.8855033277870217,0.4816,0.2792207792207792,0.3534938344098648,0.0379479971890372,0.7207792207792207,0.9620520028109628,0.620636391015871,0.3087818608286928,0.3112836595317692
medium,777,sensor_510_multivar_labeled,without_spike,31,8281,257,1047,0.8643926788685524,0.1076388888888889,0.0287569573283859,0.0453879941434846,0.0301007261653783,0.971243042671614,0.9698992738346216,0.4993281155815038,-0.0024872618482064,0.0421874452798793
medium,777,sensor_510_multivar_labeled,without_drift,300,8215,323,778,0.8855033277870217,0.4815409309791332,0.2782931354359926,0.3527336860670194,0.0378308737409229,0.7217068645640075,0.962169126259077,0.6202311308475348,0.3082038526352832,0.3106661516337342
medium,777,sensor_510_multivar_labeled,without_flat,69,8214,324,1009,0.8613768718801996,0.1755725190839694,0.0640074211502783,0.0938137321549966,0.0379479971890372,0.9359925788497218,0.9620520028109628,0.5130297119806205,0.0415259797302778,0.0839594839585236
medium,777,sensor_510_multivar_labeled,without_dropout,301,8234,304,777,0.8875831946755408,0.4975206611570248,0.2792207792207792,0.3576945929887106,0.035605528226751,0.7207792207792207,0.964394471773249,0.6218076254970141,0.3165393792464248,0.3157963469620322
medium,777,sensor_511_multivar_labeled,full,136,3477,78,370,0.8896823442501847,0.6355140186915887,0.2687747035573122,0.3777777777777777,0.0219409282700421,0.7312252964426877,0.9780590717299578,0.623416887643635,0.3648645476611689,0.3437654210439277
medium,777,sensor_511_multivar_labeled,without_spike,255,2636,919,251,0.711893622260527,0.217206132879046,0.5039525691699605,0.3035714285714285,0.2585091420534458,0.4960474308300395,0.7414908579465541,0.6227217135582572,0.1788088569402008,0.2945229193346433
medium,777,sensor_511_multivar_labeled,without_drift,133,3476,79,373,0.8886973651809899,0.6273584905660378,0.2628458498023715,0.3704735376044568,0.0222222222222222,0.7371541501976284,0.9777777777777776,0.6203118137900746,0.3572658002441223,0.3374483982254004
medium,777,sensor_511_multivar_labeled,without_flat,149,3479,76,357,0.8933760157596651,0.6622222222222223,0.2944664031620553,0.4076607387140903,0.0213783403656821,0.7055335968379447,0.978621659634318,0.6365440313981866,0.3942459307026475,0.3689827526667223
medium,777,sensor_511_multivar_labeled,without_dropout,164,3470,85,342,0.8948534843634572,0.6586345381526104,0.3241106719367589,0.4344370860927152,0.0239099859353023,0.6758893280632411,0.9760900140646976,0.6501003430007283,0.413266899289635,0.3891340724521108
medium,999,sensor_501_multivar_labeled,full,36,1525,21,163,0.8945558739255014,0.631578947368421,0.1809045226130653,0.28125,0.0135834411384217,0.8190954773869347,0.9864165588615784,0.5836605407373219,0.2991977318943901,0.2742123547753405
medium,999,sensor_501_multivar_labeled,without_spike,71,1471,75,128,0.8836676217765043,0.4863013698630137,0.3567839195979899,0.4115942028985507,0.0485122897800776,0.6432160804020101,0.9514877102199224,0.6541358149089562,0.3538866517176334,0.3603465436851891
medium,999,sensor_501_multivar_labeled,without_drift,66,1478,68,133,0.8848137535816619,0.4925373134328358,0.3316582914572864,0.3963963963963964,0.0439844760672703,0.6683417085427136,0.9560155239327296,0.643836907695008,0.3434246363082211,0.3473580152237627
medium,999,sensor_501_multivar_labeled,without_flat,48,1501,45,151,0.8876790830945559,0.5161290322580645,0.2412060301507537,0.3287671232876712,0.0291073738680465,0.7587939698492462,0.9708926261319534,0.6060493281413536,0.3001391887529298,0.2948156319765832
medium,999,sensor_501_multivar_labeled,without_dropout,51,1517,29,148,0.898567335243553,0.6375,0.2562814070351759,0.3655913978494624,0.01875808538163,0.7437185929648241,0.98124191461837,0.618761660826773,0.36098190177231,0.3351497426046478
medium,999,sensor_502_multivar_labeled,full,32,1740,156,19,0.9101181304571136,0.1702127659574468,0.6274509803921569,0.2677824267782426,0.0822784810126582,0.3725490196078431,0.9177215189873418,0.7725862496897493,0.2947992337796342,0.3260414529602075
medium,999,sensor_502_multivar_labeled,without_spike,22,1749,147,29,0.9096045197740112,0.1301775147928994,0.4313725490196078,0.1999999999999999,0.0775316455696202,0.5686274509803921,0.9224683544303798,0.6769204517249938,0.2007257360659221,0.2311852273678552
medium,999,sensor_502_multivar_labeled,without_drift,32,1740,156,19,0.9101181304571136,0.1702127659574468,0.6274509803921569,0.2677824267782426,0.0822784810126582,0.3725490196078431,0.9177215189873418,0.7725862496897493,0.2947992337796342,0.3260414529602075
medium,999,sensor_502_multivar_labeled,without_flat,40,1696,200,11,0.891628145865434,0.1666666666666666,0.7843137254901961,0.274914089347079,0.1054852320675105,0.2156862745098039,0.8945147679324894,0.8394142467113428,0.3297933820432813,0.3734569346464934
medium,999,sensor_502_multivar_labeled,without_dropout,28,1722,174,23,0.8988186954288649,0.1386138613861386,0.5490196078431373,0.2213438735177865,0.0917721518987341,0.4509803921568627,0.9082278481012658,0.7286237279722015,0.2394871148485056,0.2759254894539925
medium,999,sensor_505_multivar_labeled,full,83,1697,73,128,0.8985360928823827,0.532051282051282,0.3933649289099526,0.4523160762942779,0.0412429378531073,0.6066350710900474,0.9587570621468926,0.6760609955284226,0.4032991216418398,0.3972351115277924
medium,999,sensor_505_multivar_labeled,without_spike,76,1724,46,135,0.9086320040383644,0.6229508196721312,0.3601895734597156,0.4564564564564565,0.0259887005649717,0.6398104265402843,0.9740112994350284,0.6671004364473719,0.4288602856228824,0.4043060303376426
medium,999,sensor_505_multivar_labeled,without_drift,76,1743,27,135,0.9182231196365472,0.7378640776699029,0.3601895734597156,0.4840764331210191,0.0152542372881355,0.6398104265402843,0.9847457627118644,0.6724676680857901,0.4792908538136899,0.4350454548640452
medium,999,sensor_505_multivar_labeled,without_flat,73,1701,69,138,0.895507319535588,0.5140845070422535,0.3459715639810427,0.4135977337110482,0.0389830508474576,0.6540284360189573,0.9610169491525424,0.6534942565667925,0.3671258367833115,0.3631248203358768
medium,999,sensor_505_multivar_labeled,without_dropout,38,1759,11,173,0.9071176173649672,0.7755102040816326,0.1800947867298578,0.2923076923076923,0.0062146892655367,0.8199052132701422,0.9937853107344632,0.5869400487321605,0.3453632596888306,0.3012719592431101
medium,999,sensor_506_multivar_labeled,full,225,5234,160,110,0.9528713562576366,0.5844155844155844,0.6716417910447762,0.625,0.0296625880608083,0.3283582089552239,0.9703374119391917,0.820989601491984,0.6016379798662451,0.5674386161696897
medium,999,sensor_506_multivar_labeled,without_spike,215,5180,214,120,0.9417001221853728,0.5011655011655012,0.6417910447761194,0.5628272251308899,0.0396737115313311,0.3582089552238806,0.9603262884686689,0.8010586666223941,0.5367751762097847,0.5170170187634284
medium,999,sensor_506_multivar_labeled,without_drift,225,5234,160,110,0.9528713562576366,0.5844155844155844,0.6716417910447762,0.625,0.0296625880608083,0.3283582089552239,0.9703374119391917,0.820989601491984,0.6016379798662451,0.5674386161696897
medium,999,sensor_506_multivar_labeled,without_flat,235,5063,331,100,0.9247687205445976,0.4151943462897526,0.7014925373134329,0.5216426193118757,0.0613644790507971,0.2985074626865671,0.9386355209492028,0.8200640291313178,0.5033678342173724,0.5013296439227571
medium,999,sensor_506_multivar_labeled,without_dropout,222,5249,145,113,0.954965962646186,0.6049046321525886,0.6626865671641791,0.6324786324786325,0.0268817204301075,0.3373134328358209,0.9731182795698924,0.8179024233670358,0.6092636554729365,0.5714688775445158
medium,999,sensor_507_multivar_labeled,full,68,1781,88,60,0.9258888332498748,0.4358974358974359,0.53125,0.4788732394366197,0.0470840021401819,0.46875,0.952915997859818,0.742082998929909,0.4418905646563213,0.435544172917076
medium,999,sensor_507_multivar_labeled,without_spike,67,1803,66,61,0.9364046069103656,0.5037593984962406,0.5234375,0.5134099616858239,0.0353130016051364,0.4765625,0.9646869983948636,0.7440622491974318,0.4795031515757577,0.4600983423725432
medium,999,sensor_507_multivar_labeled,without_drift,66,1796,73,62,0.9323985978968452,0.4748201438848921,0.515625,0.4943820224719101,0.0390583199571963,0.484375,0.9609416800428036,0.7382833400214018,0.4586728724892411,0.4444765996993737
medium,999,sensor_507_multivar_labeled,without_flat,29,1803,66,99,0.9173760640961444,0.3052631578947368,0.2265625,0.2600896860986547,0.0353130016051364,0.7734375,0.9646869983948636,0.5956247491974318,0.2200608982480525,0.2272672822680914
medium,999,sensor_507_multivar_labeled,without_dropout,62,1812,57,66,0.9384076114171256,0.5210084033613446,0.484375,0.5020242914979758,0.0304975922953451,0.515625,0.9695024077046548,0.7269387038523274,0.4695987439292406,0.4463249324487562
medium,999,sensor_508_multivar_labeled,full,51,1462,338,90,0.779495105615662,0.1311053984575835,0.3617021276595745,0.1924528301886792,0.1877777777777777,0.6382978723404256,0.8122222222222222,0.5869621749408983,0.1127679118105845,0.1960024438736377
medium,999,sensor_508_multivar_labeled,without_spike,29,1679,121,112,0.8799587841318908,0.1933333333333333,0.2056737588652482,0.1993127147766323,0.0672222222222222,0.7943262411347518,0.9327777777777778,0.5692257683215131,0.1345705931531634,0.1736706270868367
medium,999,sensor_508_multivar_labeled,without_drift,61,1401,399,80,0.753219989696033,0.1326086956521739,0.4326241134751773,0.2029950083194675,0.2216666666666666,0.5673758865248227,0.7783333333333333,0.6054787234042553,0.1287609654549804,0.218859625467473
medium,999,sensor_508_multivar_labeled,without_flat,51,1462,338,90,0.779495105615662,0.1311053984575835,0.3617021276595745,0.1924528301886792,0.1877777777777777,0.6382978723404256,0.8122222222222222,0.5869621749408983,0.1127679118105845,0.1960024438736377
medium,999,sensor_508_multivar_labeled,without_dropout,13,1778,22,128,0.9227202472952086,0.3714285714285714,0.0921985815602836,0.1477272727272727,0.0122222222222222,0.9078014184397164,0.9877777777777778,0.5399881796690307,0.1559954635482667,0.1486289106874213
medium,999,sensor_509_multivar_labeled,full,386,11910,513,36,0.9572596340988712,0.4293659621802002,0.914691943127962,0.5844057532172596,0.041294373339773,0.0853080568720379,0.958705626660227,0.9366987848940944,0.610225491963955,0.5976656288792082
medium,999,sensor_509_multivar_labeled,without_spike,359,11842,581,63,0.9498637602179836,0.3819148936170213,0.8507109004739336,0.5271659324522762,0.0467680914432906,0.1492890995260663,0.9532319085567094,0.9019714045153217,0.5502575325493712,0.5450483646439285
medium,999,sensor_509_multivar_labeled,without_drift,386,11895,528,36,0.9560918645387312,0.4223194748358862,0.914691943127962,0.5778443113772455,0.0425018111567254,0.0853080568720379,0.9574981888432744,0.9360950659856184,0.6047405855445578,0.5935352631678594
medium,999,sensor_509_multivar_labeled,without_flat,77,11937,486,345,0.9353055663682368,0.1367673179396092,0.1824644549763033,0.1563451776649746,0.0391209852692586,0.8175355450236966,0.9608790147307412,0.5716717348535223,0.1248126593656551,0.1416976656061451
medium,999,sensor_509_multivar_labeled,without_dropout,386,11910,513,36,0.9572596340988712,0.4293659621802002,0.914691943127962,0.5844057532172596,0.041294373339773,0.0853080568720379,0.958705626660227,0.9366987848940944,0.610225491963955,0.5976656288792082
medium,999,sensor_510_multivar_labeled,full,340,8096,389,791,0.877287853577371,0.4663923182441701,0.3006189213085765,0.3655913978494624,0.0458456098998232,0.6993810786914235,0.9541543901001768,0.6273866557043766,0.3100771783575689,0.3200760921714742
medium,999,sensor_510_multivar_labeled,without_spike,395,7594,891,736,0.8308028286189684,0.307153965785381,0.3492484526967285,0.3268514687629292,0.1050088391278727,0.6507515473032714,0.8949911608721273,0.6221198067844279,0.231169399552176,0.2874299077073566
medium,999,sensor_510_multivar_labeled,without_drift,343,8090,395,788,0.8769758735440932,0.4647696476964769,0.3032714412024757,0.3670411985018726,0.0465527401296405,0.6967285587975243,0.9534472598703596,0.6283593505364176,0.3106912205439521,0.3212101448280929
medium,999,sensor_510_multivar_labeled,without_flat,90,8468,17,1041,0.8899750415973378,0.8411214953271028,0.0795755968169761,0.1453957996768982,0.002003535651149,0.920424403183024,0.9979964643488508,0.5387860305829135,0.2382337266977105,0.2152686596336475
medium,999,sensor_510_multivar_labeled,without_dropout,61,8467,18,1070,0.8868552412645591,0.7721518987341772,0.0539345711759504,0.1008264462809917,0.0021213906894519,0.9460654288240496,0.997878609310548,0.5259065902432493,0.1849175115842103,0.1771629179204128
medium,999,sensor_511_multivar_labeled,full,149,3714,105,93,0.9512435360748585,0.5866141732283464,0.6157024793388429,0.6008064516129031,0.0274941084053417,0.384297520661157,0.9725058915946584,0.7941041854667505,0.5750497463520917,0.5403163621711771
medium,999,sensor_511_multivar_labeled,without_spike,140,3680,139,102,0.9406550110810146,0.5017921146953405,0.5785123966942148,0.5374280230326295,0.0363969625556428,0.4214876033057851,0.9636030374443572,0.771057717069286,0.5073543872391041,0.4870254503216845
medium,999,sensor_511_multivar_labeled,without_drift,144,3714,105,98,0.9500123122383648,0.5783132530120482,0.5950413223140496,0.5865580448065174,0.0274941084053417,0.4049586776859504,0.9725058915946584,0.7837736069543539,0.5600262559648087,0.5264610939684208
medium,999,sensor_511_multivar_labeled,without_flat,171,3530,289,71,0.9113518837724698,0.3717391304347826,0.7066115702479339,0.4871794871794872,0.0756742602775595,0.2933884297520661,0.9243257397224404,0.8154686549851872,0.4712791706575682,0.4794076838426109
medium,999,sensor_511_multivar_labeled,without_dropout,144,3714,105,98,0.9500123122383648,0.5783132530120482,0.5950413223140496,0.5865580448065174,0.0274941084053417,0.4049586776859504,0.9725058915946584,0.7837736069543539,0.5600262559648087,0.5264610939684208
