scenario,seed,sensor,method,tp,tn,fp,fn,accuracy,precision,recall,f1,fpr,fnr,specificity,balanced_accuracy,mcc,reward,roc_auc,pr_auc,n_events,event_detection_rate,event_precision,mean_detection_delay,median_detection_delay,early_detection_rate
medium,777,sensor_505_multivar_labeled,majority,3,1869,0,109,0.944977284199899,1.0,0.0267857142857142,0.0521739130434782,0.0,0.9732142857142856,1.0,0.5133928571428571,0.1590900883726023,0.1815139751552795,0.5133928571428571,0.0818084300858152,8,0.375,1.0,0.0,0.0,0.375
medium,777,sensor_505_multivar_labeled,v73_confidence_hybrid_reference,6,1816,53,106,0.9197375063099444,0.1016949152542373,0.0535714285714285,0.0701754385964912,0.0283574103798822,0.9464285714285714,0.9716425896201176,0.5126070090957732,0.0342572917531917,0.0600688721899969,0.545708170908813,0.0749928760808805,8,0.75,0.2307692307692307,0.0,0.0,0.75
medium,777,sensor_505_multivar_labeled,v75_selective_coordinator,6,1827,42,106,0.9252902574457345,0.125,0.0535714285714285,0.075,0.0224719101123595,0.9464285714285714,0.9775280898876404,0.5155497592295345,0.0467122493852934,0.0663242375601926,0.5464151952915998,0.1029439515836126,8,0.75,0.2727272727272727,0.0,0.0,0.75
medium,777,sensor_505_multivar_labeled,v75_selective_hybrid,6,1827,42,106,0.9252902574457345,0.125,0.0535714285714285,0.075,0.0224719101123595,0.9464285714285714,0.9775280898876404,0.5155497592295345,0.0467122493852934,0.0663242375601926,0.5460951234426354,0.0773800198705765,8,0.75,0.2727272727272727,0.0,0.0,0.75
medium,777,sensor_506_multivar_labeled,single_agent_rl_refactored,357,4751,187,434,0.8916041193925641,0.65625,0.4513274336283185,0.5348314606741573,0.0378695828270554,0.5486725663716814,0.9621304171729446,0.7067289254006316,0.4865429646891155,0.4707229291091608,0.7067289254006316,0.3719385593711238,35,0.1142857142857142,0.1463414634146341,30.0,9.0,0.0857142857142857
medium,777,sensor_506_multivar_labeled,or_all,362,4839,99,429,0.9078373189038228,0.7852494577006508,0.4576485461441213,0.5782747603833867,0.020048602673147,0.5423514538558787,0.979951397326853,0.7187999717354872,0.5549676855596919,0.5133007644035433,0.7187999717354872,0.4342504510678067,35,0.8857142857142857,0.6415094339622641,4.161290322580645,0.0,0.8571428571428571
medium,777,sensor_506_multivar_labeled,majority,180,4907,31,611,0.8879385582126026,0.8530805687203792,0.2275600505689001,0.3592814371257485,0.0062778452814904,0.7724399494310998,0.9937221547185096,0.6106411026437049,0.4053014894768557,0.3572789626571647,0.6106411026437049,0.3007774326410002,35,0.1428571428571428,0.5555555555555556,32.6,17.0,0.0857142857142857
medium,777,sensor_506_multivar_labeled,v73_confidence_hybrid_reference,226,4878,60,565,0.8909059172630477,0.7902097902097902,0.2857142857142857,0.4196843082636954,0.0121506682867557,0.7142857142857143,0.9878493317132442,0.6367818087137649,0.433331179280037,0.3918886261357416,0.7076083511394644,0.4711208847536494,35,0.5428571428571428,0.696969696969697,7.842105263157895,0.0,0.4857142857142857
medium,777,sensor_506_multivar_labeled,v75_selective_coordinator,64,4933,5,727,0.8722290102984814,0.927536231884058,0.0809102402022756,0.1488372093023256,0.0010125556905629,0.9190897597977244,0.998987444309437,0.5399488422558563,0.2526767120058554,0.2302789954602816,0.7094697382818761,0.4959495181824755,35,0.4571428571428571,0.8974358974358975,10.375,0.0,0.4
medium,777,sensor_506_multivar_labeled,v75_selective_hybrid,223,4878,60,568,0.8903822656659103,0.7879858657243817,0.281921618204804,0.4152700186219739,0.0121506682867557,0.718078381795196,0.9878493317132442,0.6348854749590241,0.4294641628540453,0.3884308068713111,0.7081177012144011,0.4687022482468814,35,0.4571428571428571,0.6666666666666666,9.3125,0.0,0.4
medium,777,sensor_507_multivar_labeled,single_agent_rl_refactored,55,1858,50,34,0.9579369053580372,0.5238095238095238,0.6179775280898876,0.5670103092783506,0.0262054507337526,0.3820224719101123,0.9737945492662474,0.7958860386780675,0.5471210726191106,0.5164987811002774,0.7958860386780675,0.3407280530212118,13,0.1538461538461538,0.25,3.5,3.5,0.1538461538461538
medium,777,sensor_507_multivar_labeled,or_all,62,1658,250,27,0.8612919379068603,0.1987179487179487,0.6966292134831461,0.3092269326683292,0.1310272536687631,0.3033707865168539,0.8689727463312369,0.7828009799071916,0.3214532674206011,0.364845850686508,0.7828009799071914,0.1519530087409997,13,0.8461538461538461,0.1262135922330097,0.8181818181818182,0.0,0.8461538461538461
medium,777,sensor_507_multivar_labeled,majority,49,1868,40,40,0.9599399098647972,0.550561797752809,0.550561797752809,0.550561797752809,0.020964360587002,0.449438202247191,0.979035639412998,0.7647987185829035,0.5295974371658069,0.4934091819188279,0.7647987185829034,0.3231483382124064,13,0.7692307692307693,0.6875,1.6,0.0,0.6923076923076923
medium,777,sensor_507_multivar_labeled,v73_confidence_hybrid_reference,49,1866,42,40,0.9589384076114172,0.5384615384615384,0.550561797752809,0.5444444444444444,0.0220125786163522,0.449438202247191,0.9779874213836478,0.7642746095682285,0.5229828889144752,0.4887365122334382,0.7213889477775423,0.3656306067905533,13,0.5384615384615384,0.5833333333333334,1.7142857142857142,0.0,0.5384615384615384
medium,777,sensor_507_multivar_labeled,v75_selective_coordinator,0,1908,0,89,0.9554331497245868,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5969071679268839,0.2896865114633262,13,0.0,0.0,,,0.0
medium,777,sensor_507_multivar_labeled,v75_selective_hybrid,45,1866,42,44,0.956935403104657,0.5172413793103449,0.5056179775280899,0.5113636363636364,0.0220125786163522,0.4943820224719101,0.9779874213836478,0.7418026994558689,0.4888763398263321,0.4571839786569798,0.7208353944362,0.3539160291731913,13,0.2307692307692307,0.375,4.0,5.0,0.2307692307692307
medium,777,sensor_508_multivar_labeled,single_agent_rl_refactored,1,1556,67,317,0.8021638330757341,0.0147058823529411,0.0031446540880503,0.005181347150259,0.0412815773259396,0.9968553459119496,0.9587184226740604,0.4809315383810553,-0.0767706340612362,0.0013527270643788,0.4809315383810554,0.1633641222958519,14,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714
medium,777,sensor_508_multivar_labeled,or_all,8,1615,8,310,0.8361669242658424,0.5,0.0251572327044025,0.0479041916167664,0.0049291435613062,0.9748427672955976,0.9950708564386938,0.5101140445715482,0.082804191392347,0.103611141682735,0.5101140445715482,0.1722901052754367,14,0.5714285714285714,0.7272727272727273,0.0,0.0,0.5714285714285714
medium,777,sensor_508_multivar_labeled,majority,0,1623,0,318,0.8361669242658424,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.1638330757341576,14,0.0,0.0,,,0.0
medium,777,sensor_508_multivar_labeled,v73_confidence_hybrid_reference,5,1616,7,313,0.8351365275631119,0.4166666666666667,0.0157232704402515,0.0303030303030303,0.0043130006161429,0.9842767295597484,0.9956869993838572,0.5057051349120544,0.0538780659523217,0.0804220447068248,0.6022429153249088,0.2969167133006461,14,0.3571428571428571,0.7142857142857143,0.0,0.0,0.3571428571428571
medium,777,sensor_508_multivar_labeled,v75_selective_coordinator,5,1622,1,313,0.8382277176713034,0.8333333333333334,0.0157232704402515,0.0308641975308642,0.0006161429451632,0.9842767295597484,0.9993838570548368,0.5075535637475441,0.1007253080901412,0.143544255726448,0.6030508763567739,0.3172080736457799,14,0.3571428571428571,0.8333333333333334,0.0,0.0,0.3571428571428571
medium,777,sensor_508_multivar_labeled,v75_selective_hybrid,5,1617,6,313,0.8356517259144771,0.4545454545454545,0.0157232704402515,0.0303951367781155,0.0036968576709796,0.9842767295597484,0.9963031423290204,0.506013206384636,0.0592971647507188,0.0862069250969476,0.6029849994381087,0.307175419162515,14,0.3571428571428571,0.8333333333333334,0.0,0.0,0.3571428571428571
medium,777,sensor_509_multivar_labeled,single_agent_rl_refactored,636,11070,1020,119,0.9113273647333592,0.3840579710144927,0.8423841059602649,0.5275819162173372,0.0843672456575682,0.1576158940397351,0.9156327543424316,0.8790084301513483,0.5320343695067468,0.5392990651722982,0.8790084301513483,0.3327886357270685,73,0.0684931506849315,0.0694444444444444,3.4,0.0,0.0684931506849315
medium,777,sensor_509_multivar_labeled,or_all,205,10665,1425,550,0.8462436745815493,0.1257668711656441,0.271523178807947,0.1719077568134172,0.1178660049627791,0.7284768211920529,0.8821339950372209,0.576828586922584,0.1085790471694433,0.1658938743869905,0.576828586922584,0.0769668378527634,73,0.9178082191780822,0.1895306859205776,0.835820895522388,0.0,0.9178082191780822
medium,777,sensor_509_multivar_labeled,majority,114,11836,254,641,0.9303230829116388,0.3097826086956521,0.1509933774834437,0.2030276046304541,0.0210090984284532,0.8490066225165563,0.9789909015715468,0.5649921395274953,0.1832729874363846,0.1810269167902399,0.5649921395274953,0.0966778082425768,73,0.7671232876712328,0.7032967032967034,2.6785714285714284,0.0,0.7397260273972602
medium,777,sensor_509_multivar_labeled,v73_confidence_hybrid_reference,178,11488,602,577,0.9082133125729857,0.2282051282051282,0.2357615894039735,0.2319218241042345,0.049793217535153,0.7642384105960265,0.950206782464847,0.5929841859344103,0.1831533011016924,0.2043447451453515,0.9176589486138728,0.3324744544806061,73,0.9041095890410958,0.415,0.8787878787878788,0.0,0.9041095890410958
medium,777,sensor_509_multivar_labeled,v75_selective_coordinator,125,11776,314,630,0.926508369015181,0.2847380410022779,0.1655629139072847,0.2093802345058626,0.0259718775847808,0.8344370860927153,0.9740281224152192,0.569795518161252,0.180715751956626,0.1840034980916872,0.9204737098691383,0.4083869481307114,73,0.9041095890410958,0.506578947368421,1.3484848484848484,0.0,0.9041095890410958
medium,777,sensor_509_multivar_labeled,v75_selective_hybrid,175,11488,602,580,0.9079797586609576,0.2252252252252252,0.2317880794701986,0.2284595300261096,0.049793217535153,0.7682119205298014,0.950206782464847,0.5909974309675229,0.1795633062227629,0.2011476743830774,0.9164265799001968,0.3249609550503095,73,0.9041095890410958,0.4060913705583756,0.8787878787878788,0.0,0.9041095890410958
medium,777,sensor_510_multivar_labeled,single_agent_rl_refactored,287,7990,548,791,0.8607529118136439,0.3437125748502994,0.2662337662337662,0.3000522739153162,0.0641836495666432,0.7337662337662337,0.9358163504333568,0.6010250583335615,0.2263764968022951,0.2600321744029027,0.6010250583335615,0.1737666287452322,56,0.125,0.1351351351351351,11.857142857142858,0.0,0.125
medium,777,sensor_510_multivar_labeled,or_all,340,7865,673,738,0.853265391014975,0.3356367226061204,0.3153988868274582,0.3252032520325202,0.0788240805809323,0.6846011131725418,0.9211759194190676,0.618287403123263,0.2431231223494214,0.2834242297956964,0.618287403123263,0.1826065368747428,56,0.8928571428571429,0.5178571428571429,1.6,0.0,0.8928571428571429
medium,777,sensor_510_multivar_labeled,majority,24,8259,279,1054,0.8613768718801996,0.0792079207920792,0.0222634508348794,0.0347574221578566,0.0326774420238931,0.9777365491651204,0.9673225579761068,0.4947930044054931,-0.0188078237286618,0.0309333191379218,0.494793004405493,0.1113724266752458,56,0.1964285714285714,0.4411764705882353,68.36363636363636,0.0,0.1428571428571428
medium,777,sensor_510_multivar_labeled,v73_confidence_hybrid_reference,301,8214,324,777,0.8855033277870217,0.4816,0.2792207792207792,0.3534938344098648,0.0379479971890372,0.7207792207792207,0.9620520028109628,0.620636391015871,0.3087818608286928,0.3112836595317692,0.6253779893098235,0.2173249930687867,56,0.8928571428571429,0.55,3.74,0.0,0.875
medium,777,sensor_510_multivar_labeled,v75_selective_coordinator,299,8225,313,779,0.8864392678868552,0.4885620915032679,0.2773654916512059,0.3538461538461538,0.0366596392597798,0.7226345083487941,0.9633403607402202,0.620352926195713,0.3110861320192982,0.3120587665256432,0.6254709927157472,0.2275874346274927,56,0.8571428571428571,0.5463917525773195,3.8958333333333335,0.0,0.8392857142857143
medium,777,sensor_510_multivar_labeled,v75_selective_hybrid,301,8214,324,777,0.8855033277870217,0.4816,0.2792207792207792,0.3534938344098648,0.0379479971890372,0.7207792207792207,0.9620520028109628,0.620636391015871,0.3087818608286928,0.3112836595317692,0.6248418616152778,0.213487247107122,56,0.8928571428571429,0.55,3.74,0.0,0.875
medium,777,sensor_511_multivar_labeled,single_agent_rl_refactored,19,3551,4,487,0.8790938192563408,0.8260869565217391,0.0375494071146245,0.0718336483931947,0.0011251758087201,0.9624505928853756,0.99887482419128,0.5182121156529522,0.16030179330681,0.1673904898087138,0.5182121156529522,0.1509402771169803,24,0.7916666666666666,0.8260869565217391,1.0526315789473684,0.0,0.7916666666666666
medium,777,sensor_511_multivar_labeled,or_all,226,3413,142,280,0.8960847081999508,0.6141304347826086,0.4466403162055335,0.517162471395881,0.0399437412095639,0.5533596837944664,0.960056258790436,0.7033482874979848,0.4678988877124499,0.4548403980862414,0.7033482874979848,0.3432439464263807,24,0.875,0.5217391304347826,1.4761904761904765,0.0,0.875
medium,777,sensor_511_multivar_labeled,majority,113,3497,58,393,0.8889436099482886,0.6608187134502924,0.2233201581027667,0.3338257016248154,0.0163150492264416,0.7766798418972332,0.9836849507735584,0.6035025544381626,0.3404107520538652,0.3147089152568966,0.6035025544381626,0.2443483331133733,24,0.1666666666666666,0.4444444444444444,11.5,13.0,0.125
medium,777,sensor_511_multivar_labeled,v73_confidence_hybrid_reference,136,3477,78,370,0.8896823442501847,0.6355140186915887,0.2687747035573122,0.3777777777777777,0.0219409282700421,0.7312252964426877,0.9780590717299578,0.623416887643635,0.3648645476611689,0.3437654210439277,0.6545615761355993,0.3630359819515493,24,0.875,0.7333333333333333,2.1904761904761907,0.0,0.8333333333333334
medium,777,sensor_511_multivar_labeled,v75_selective_coordinator,24,3554,1,482,0.8810637773947304,0.96,0.0474308300395256,0.0903954802259887,0.00028129395218,0.9525691699604744,0.99971870604782,0.5235747680436729,0.1990796652575292,0.1988790857183346,0.6190807358116109,0.3112900976066943,24,0.7916666666666666,0.9523809523809524,1.0526315789473684,0.0,0.7916666666666666
medium,777,sensor_511_multivar_labeled,v75_selective_hybrid,136,3477,78,370,0.8896823442501847,0.6355140186915887,0.2687747035573122,0.3777777777777777,0.0219409282700421,0.7312252964426877,0.9780590717299578,0.623416887643635,0.3648645476611689,0.3437654210439277,0.6543792353918937,0.3582056318622347,24,0.875,0.7333333333333333,2.1904761904761907,0.0,0.8333333333333334
medium,999,sensor_501_multivar_labeled,single_agent_rl_refactored,62,1516,30,137,0.904297994269341,0.6739130434782609,0.3115577889447236,0.4261168384879725,0.019404915912031,0.6884422110552764,0.9805950840879688,0.6460764365163463,0.4155383433856258,0.3843663789335407,0.6460764365163463,0.2884728864203915,12,0.1666666666666666,0.4285714285714285,6.0,6.0,0.1666666666666666
medium,999,sensor_501_multivar_labeled,or_all,97,1341,205,102,0.8240687679083094,0.3211920529801324,0.4874371859296482,0.3872255489021955,0.1326002587322121,0.5125628140703518,0.8673997412677878,0.677418463598718,0.2981422026513526,0.3554014348586811,0.677418463598718,0.2150136725106395,12,0.6666666666666666,0.1917808219178082,1.625,0.0,0.6666666666666666
medium,999,sensor_501_multivar_labeled,majority,61,1516,30,138,0.9037249283667622,0.6703296703296703,0.3065326633165829,0.4206896551724138,0.019404915912031,0.6934673366834171,0.9805950840879688,0.643563873702276,0.4105045716109655,0.3798791027808085,0.6435638737022759,0.2845610337021548,12,0.25,0.4166666666666667,4.0,5.0,0.25
medium,999,sensor_501_multivar_labeled,v73_confidence_hybrid_reference,37,1525,21,162,0.8951289398280803,0.6379310344827587,0.185929648241206,0.2879377431906614,0.0135834411384217,0.8140703517587939,0.9864165588615784,0.5861731035513922,0.3056057174846652,0.2796821899667311,0.645694513966989,0.3243812493500969,12,0.5,0.5882352941176471,4.166666666666667,0.0,0.5
medium,999,sensor_501_multivar_labeled,v75_selective_coordinator,9,1540,6,190,0.8876790830945559,0.6,0.0452261306532663,0.0841121495327102,0.0038809831824062,0.9547738693467336,0.9961190168175936,0.5206725737354301,0.1423597272386879,0.1410302081674589,0.62445799502038,0.2970625782290331,12,0.3333333333333333,0.6363636363636364,4.75,0.0,0.3333333333333333
medium,999,sensor_501_multivar_labeled,v75_selective_hybrid,36,1525,21,163,0.8945558739255014,0.631578947368421,0.1809045226130653,0.28125,0.0135834411384217,0.8190954773869347,0.9864165588615784,0.5836605407373219,0.2991977318943901,0.2742123547753405,0.6476805112236473,0.3278132305651712,12,0.4166666666666667,0.5625,5.0,0.0,0.4166666666666667
medium,999,sensor_502_multivar_labeled,single_agent_rl_refactored,19,1639,257,32,0.8515665125834617,0.0688405797101449,0.3725490196078431,0.1162079510703364,0.135548523206751,0.6274509803921569,0.864451476793249,0.618500248200546,0.108520239663967,0.1608295184998509,0.618500248200546,0.0420820323395207,14,0.2142857142857142,0.2142857142857142,3.333333333333333,0.0,0.1428571428571428
medium,999,sensor_502_multivar_labeled,or_all,34,1551,345,17,0.8140729327170005,0.0897097625329815,0.6666666666666666,0.1581395348837209,0.1819620253164557,0.3333333333333333,0.8180379746835443,0.7423523206751055,0.195518924117575,0.2664230525459761,0.7423523206751054,0.0685378899680585,14,1.0,0.1842105263157894,0.6428571428571429,0.0,0.9285714285714286
